time,hu
1963-03-20,87.3685
1963-03-21,88.07833
1963-03-22,86.95
1963-03-23,90.33786
1963-03-24,90.7855
1963-03-25,79.352
1963-03-26,76.516495
1963-03-27,83.9265
1963-03-28,93.552
1963-03-29,92.6075
1963-03-30,79.8145
1963-03-31,92.89455
1963-04-01,90.58125
1963-04-02,90.65385
1963-04-03,86.884
1963-04-04,78.820496
1963-04-05,74.1955
1963-04-06,70.1745
1963-04-07,62.1255
1963-04-08,81.487
1963-04-09,81.774
1963-04-10,75.475
1963-04-11,75.6485
1963-04-12,85.336
1963-04-13,77.006
1963-04-14,84.3975
1963-04-15,90.13778
